time,vGS4,iGS4,tGS4,vGS1,tGS1,iGS1,tBat,vBat,vGS2,tGS2,iGS2,vGS3,tGS3,iGS3,iADCS,tODB,iRX,RSSI,iTX ,tPA,i1200,i3v3,v3v3,i5v,v5v,tSU
977629753,8421,10,6.7,8456,-14.1,29,-4.5,8209,8421,-31.7,136,6412,-22.1,2,2,3.5,45,1288,0,9.9,0,0,0,0,0,0.0
977629768,8456,12,5.1,8491,-14.1,34,-4.5,8209,8491,-30.1,177,4122,-22.1,2,2,3.5,45,1200,0,9.9,0,0,0,0,0,0.0
977629784,8491,12,3.5,8527,-14.1,40,-4.5,8245,8527,-30.1,209,2501,-22.1,2,4,3.5,44,1208,0,9.9,0,0,0,0,0,0.0
977629799,8491,17,1.9,8562,-14.1,53,-2.9,8280,8562,-28.5,234,2043,-23.7,2,2,3.5,44,1216,0,9.9,0,0,0,0,0,0.0
977629814,8527,19,1.9,8597,-14.1,76,-2.9,8315,8562,-26.9,251,1092,-23.7,2,4,3.5,45,1264,0,9.9,0,0,0,0,0,0.0
977629829,8562,23,0.3,8632,-12.5,104,-2.9,8350,8597,-25.3,264,951,-23.7,6,2,3.5,44,1232,0,9.9,0,0,0,0,0,0.0
977629844,8597,25,-1.3,8668,-12.5,136,-2.9,8350,8632,-23.7,275,1162,-23.7,2,2,3.5,44,1224,0,9.9,0,0,0,0,0,0.0
977635389,8562,40,-18.9,8562,14.7,23,-1.3,8315,8562,8.3,213,8491,-28.5,32,2,1.9,45,1256,0,9.9,0,0,0,0,0,0.0
977635404,8562,40,-17.3,8562,13.1,25,-1.3,8315,8562,8.3,198,8491,-28.5,46,2,1.9,45,1256,0,9.9,0,0,0,0,0,0.0
977635419,8562,40,-17.3,8562,13.1,23,-1.3,8315,8562,8.3,177,8491,-26.9,55,4,0.3,44,1304,0,9.9,0,0,0,0,0,0.0
977635434,8562,40,-17.3,8527,11.5,23,-1.3,8280,8527,8.3,151,8491,-26.9,57,2,0.3,46,1248,0,9.9,0,0,0,0,0,0.0
977635464,8527,46,-15.7,8491,8.3,23,-1.3,8245,8456,6.7,89,8456,-25.3,49,4,1.9,45,1272,0,9.9,0,0,0,0,0,0.0
977635480,8491,51,-15.7,8456,6.7,23,-1.3,8209,8421,6.7,55,8421,-25.3,40,2,1.9,46,1240,0,9.9,0,0,0,0,0,0.0
977635510,8456,61,-14.1,8421,5.1,25,-1.3,8174,8280,5.1,2,8386,-23.7,32,2,1.9,46,1304,0,9.9,0,0,0,0,0,0.0
977635525,8456,70,-14.1,8421,3.5,25,-1.3,8174,493,5.1,0,8386,-22.1,32,4,1.9,45,1240,0,9.9,0,0,0,0,0,0.0
977635555,8527,108,-12.5,8456,1.9,27,-1.3,8209,2677,1.9,0,8421,-22.1,46,2,1.9,45,1280,0,9.9,0,0,0,0,0,0.0
977635570,8562,125,-12.5,8491,1.9,29,-1.3,8245,5144,0.3,0,8456,-22.1,64,2,1.9,44,1232,0,9.9,0,0,0,0,0,0.0
977635601,8597,147,-10.9,8527,0.3,29,-1.3,8280,7188,-1.3,0,8527,-20.5,121,4,1.9,45,1280,0,9.9,0,0,0,0,0,0.0
977694817,35,0,-17.3,35,-18.9,0,-1.3,8069,35,-25.3,0,35,-23.7,0,2,6.7,44,1328,0,14.7,0,0,0,0,0,0.0
977694847,35,0,-17.3,35,-18.9,0,-1.3,8069,35,-25.3,0,35,-23.7,0,2,6.7,45,1248,0,14.7,0,0,0,0,0,0.0
977694908,35,0,-17.3,35,-18.9,0,-1.3,8069,35,-26.9,0,35,-25.3,0,2,6.7,45,1288,0,13.1,0,0,0,0,0,0.0
977694923,35,0,-17.3,35,-18.9,0,-1.3,8069,35,-26.9,0,35,-25.3,0,2,5.1,44,1264,0,13.1,0,0,0,0,0,0.0
977694938,35,0,-17.3,35,-20.5,0,-1.3,8069,35,-26.9,0,35,-25.3,0,2,5.1,45,0,0,13.1,0,0,0,0,0,0.0
977695149,140,0,-20.5,70,-18.9,0,-2.9,8033,35,-30.1,0,35,-28.5,0,2,5.1,45,1336,0,11.5,0,0,0,0,0,0.0
977700535,35,0,-23.7,35,-17.3,0,-2.9,8069,35,-26.9,0,35,-30.1,0,2,3.5,44,0,0,13.1,0,0,0,0,0,0.0
977700550,35,0,-23.7,35,-17.3,0,-2.9,8069,35,-28.5,0,35,-30.1,0,2,3.5,44,1352,0,11.5,0,0,0,0,0,0.0
977700565,35,0,-23.7,35,-18.9,0,-2.9,8069,35,-28.5,0,35,-30.1,0,2,3.5,45,1328,0,11.5,0,0,0,0,0,0.0
977700580,35,0,-23.7,35,-18.9,0,-2.9,8069,35,-28.5,0,35,-30.1,0,2,3.5,44,1336,0,11.5,0,0,0,0,0,0.0
977700595,35,0,-23.7,70,-18.9,0,-4.5,8069,35,-28.5,0,35,-30.1,0,2,3.5,45,1416,0,11.5,0,0,0,0,0,0.0
977700610,35,0,-23.7,70,-18.9,0,-4.5,8069,35,-28.5,0,35,-30.1,0,2,3.5,44,0,0,11.5,0,0,0,0,0,0.0
977700625,35,0,-23.7,70,-18.9,0,-4.5,8069,35,-28.5,0,35,-30.1,0,2,3.5,45,1376,0,11.5,0,0,0,0,0,0.0
977700640,35,0,-23.7,105,-18.9,0,-4.5,8069,35,-30.1,0,35,-30.1,0,2,3.5,44,1384,0,11.5,0,0,0,0,0,0.0
977700655,35,0,-23.7,176,-20.5,0,-4.5,8069,35,-30.1,0,35,-30.1,0,2,3.5,44,1360,0,11.5,0,0,0,0,0,0.0
977700670,35,0,-23.7,211,-20.5,0,-4.5,8069,35,-30.1,0,35,-30.1,0,2,3.5,44,0,0,11.5,0,0,0,0,0,0.0
977700686,35,0,-23.7,317,-20.5,0,-4.5,8033,70,-30.1,0,35,-30.1,0,2,3.5,45,1304,0,11.5,0,0,0,0,0,0.0
977700701,35,0,-23.7,458,-20.5,0,-4.5,8069,105,-30.1,0,35,-30.1,0,2,3.5,44,1408,0,11.5,0,0,0,0,0,0.0
977700716,35,0,-23.7,634,-20.5,0,-4.5,8069,140,-31.7,0,35,-31.7,0,2,3.5,44,1328,0,11.5,0,0,0,0,0,0.0
977700731,35,0,-23.7,1902,-20.5,0,-4.5,8069,281,-31.7,0,35,-31.7,0,2,3.5,44,1408,0,11.5,0,0,0,0,0,0.0
977700746,35,0,-22.1,8245,-20.5,4,-4.5,8069,5919,-31.7,0,35,-31.7,0,2,3.5,45,1344,0,11.5,0,0,0,0,0,0.0
977700761,422,0,-22.1,8421,-20.5,134,-4.5,8139,8280,-31.7,6,70,-31.7,0,2,1.9,45,0,0,11.5,0,0,0,0,0,0.0
977700777,1444,2,-22.1,8632,-20.5,386,-4.5,8280,8421,-31.7,6,140,-31.7,0,4,1.9,46,1392,0,11.5,0,0,0,0,0,0.0
977700792,2642,2,-22.1,8668,-18.9,394,-4.5,8280,1515,-31.7,0,140,-31.7,0,2,1.9,45,1400,0,11.5,0,0,0,0,0,0.0
977700807,8491,6,-22.1,8668,-15.7,388,-4.5,8280,810,-31.7,17,176,-31.7,0,2,1.9,45,1352,0,9.9,0,0,0,0,0,0.0
977700822,8527,17,-22.1,8668,-14.1,379,-4.5,8315,739,-31.7,6,211,-31.7,0,2,1.9,45,1368,0,9.9,0,0,0,0,0,0.0
977700837,8562,34,-22.1,8668,-10.9,366,-4.5,8315,775,-31.7,12,281,-31.7,0,4,1.9,45,1272,0,9.9,0,0,0,0,0,0.0
977700852,8597,51,-22.1,8668,-9.3,352,-4.5,8315,704,-31.7,2,387,-31.7,0,2,1.9,46,1160,0,9.9,0,0,0,0,0,0.0
977700868,8597,70,-22.1,8703,-7.7,332,-4.5,8315,387,-31.7,0,493,-31.7,0,4,1.9,45,1224,0,9.9,0,0,0,0,0,0.0
977700883,8632,89,-20.5,8668,-4.5,307,-4.5,8315,317,-31.7,0,528,-31.7,0,2,1.9,45,1256,0,9.9,0,0,0,0,0,0.0
977700898,8632,110,-20.5,8668,-2.9,273,-4.5,8315,246,-31.7,0,493,-31.7,0,4,1.9,44,1248,0,9.9,0,0,0,0,0,0.0
977706194,176,0,-20.5,140,-20.5,0,-4.5,8033,35,-31.7,0,35,-30.1,0,2,3.5,45,1400,0,11.5,0,0,0,0,0,0.0
977706240,2431,2,-20.5,1162,-22.1,0,-4.5,8069,35,-31.7,0,35,-30.1,0,2,3.5,44,1328,0,11.5,0,0,0,0,0,0.0
977706255,8280,14,-20.5,8245,-22.1,4,-4.5,8069,35,-31.7,0,105,-30.1,0,2,3.5,46,1328,0,11.5,0,0,0,0,0,0.0
977706270,8527,185,-20.5,8491,-22.1,83,-4.5,8209,35,-31.7,0,634,-30.1,0,2,3.5,46,1288,0,11.5,0,0,0,0,0,0.0
977706285,8632,292,-20.5,8597,-20.5,125,-4.5,8280,70,-33.3,0,845,-30.1,21,2,3.5,45,1368,0,11.5,0,0,0,0,0,0.0
977706300,8668,326,-18.9,8597,-20.5,123,-4.5,8315,70,-33.3,0,951,-31.7,4,2,3.5,45,1368,0,11.5,0,0,0,0,0,0.0
977706315,8703,360,-17.3,8632,-18.9,106,-4.5,8350,70,-33.3,0,1092,-31.7,2,2,3.5,45,1256,0,11.5,0,0,0,0,0,0.0
977706330,8738,392,-15.7,8632,-17.3,76,-4.5,8350,70,-33.3,0,1268,-31.7,2,2,3.5,45,1400,0,11.5,0,0,0,0,0,0.0
977706345,8738,420,-14.1,8597,-17.3,36,-4.5,8350,70,-33.3,0,2889,-31.7,2,2,3.5,45,1256,0,11.5,0,0,0,0,0,0.0
977706361,8738,441,-10.9,8562,-17.3,4,-4.5,8350,35,-33.3,0,3523,-31.7,2,2,3.5,45,0,0,9.9,0,0,0,0,0,0.0
977706376,8773,452,-9.3,2854,-17.3,0,-2.9,8350,35,-33.3,0,8491,-31.7,8,2,3.5,44,1312,0,9.9,0,0,0,0,0,0.0
977706391,8773,458,-6.1,2078,-17.3,0,-2.9,8386,35,-33.3,0,8562,-31.7,36,2,3.5,46,1248,0,9.9,0,0,0,0,0,0.0
977706587,8773,413,22.7,8491,-17.3,0,-4.5,8386,176,-33.3,0,8597,-26.9,70,2,3.5,45,0,0,9.9,0,0,0,0,0,0.0
977706602,8773,384,22.7,8527,-17.3,0,-4.5,8386,422,-33.3,0,8597,-25.3,78,2,3.5,44,1400,0,9.9,0,0,0,0,0,0.0
977706648,8668,264,22.7,8527,-15.7,2,-2.9,8350,4686,-33.3,0,8562,-23.7,87,2,3.5,45,1336,0,9.9,0,0,0,0,0,0.0
977706663,8632,219,22.7,8491,-15.7,2,-2.9,8315,6236,-33.3,0,8527,-23.7,87,2,3.5,44,1376,0,9.9,0,0,0,0,0,0.0
977706678,8597,174,22.7,8491,-15.7,4,-2.9,8280,7505,-33.3,0,8491,-23.7,87,2,3.5,45,1216,0,9.9,0,0,0,0,0,0.0
977706693,8562,132,21.1,8456,-15.7,4,-2.9,8245,8315,-33.3,0,8491,-22.1,83,2,3.5,44,0,0,9.9,0,0,0,0,0,0.0
977712204,8738,334,27.5,8562,-17.3,4,-2.9,8386,6131,-33.3,0,8597,-14.1,138,4,5.1,44,1216,0,9.9,0,0,0,0,0,0.0
977712220,8738,322,27.5,8562,-17.3,6,-2.9,8350,6941,-33.3,0,8597,-12.5,106,4,5.1,45,1224,0,9.9,0,0,0,0,0,0.0
977712235,8703,307,25.9,8562,-15.7,10,-2.9,8350,7540,-33.3,0,8562,-12.5,78,4,3.5,44,1280,0,9.9,0,0,0,0,0,0.0
977712250,8668,290,25.9,8562,-15.7,12,-2.9,8315,7963,-31.7,0,8527,-12.5,57,4,3.5,45,1288,0,9.9,0,0,0,0,0,0.0
977712265,8668,270,25.9,8562,-15.7,14,-2.9,8315,8209,-31.7,0,8491,-12.5,40,4,3.5,44,1296,0,9.9,0,0,0,0,0,0.0
977712280,8632,249,24.3,8527,-15.7,19,-2.9,8280,8315,-31.7,0,8456,-12.5,27,2,3.5,45,1128,0,9.9,0,0,0,0,0,0.0
977712295,8632,224,24.3,8527,-15.7,21,-2.9,8280,8315,-31.7,2,8421,-12.5,14,2,3.5,44,1264,0,9.9,0,0,0,0,0,0.0
977712310,8597,196,22.7,8491,-14.1,21,-2.9,8245,8315,-31.7,2,8386,-14.1,6,2,3.5,45,1320,0,9.9,0,0,0,0,0,0.0
977712325,8562,162,22.7,8491,-14.1,23,-2.9,8245,8315,-31.7,2,7152,-14.1,2,2,3.5,44,1368,0,9.9,0,0,0,0,0,0.0
977712340,8527,121,21.1,8456,-14.1,27,-2.9,8209,8315,-31.7,2,3312,-14.1,2,2,3.5,45,0,0,9.9,0,0,0,0,0,0.0
977717825,8985,4,-18.9,8985,11.5,0,-4.5,8985,8985,-4.5,81,4615,-31.7,2,4,1.9,46,0,0,9.9,0,0,0,0,0,0.0
977717840,8985,4,-18.9,8985,13.1,0,-4.5,8985,8985,-2.9,81,6060,-31.7,2,4,1.9,46,1224,0,9.9,0,0,0,0,0,0.0
977717856,8985,4,-18.9,8985,14.7,0,-4.5,8985,8985,-1.3,81,7610,-31.7,2,4,1.9,46,1216,0,9.9,0,0,0,0,0,0.0
977717871,8985,4,-18.9,8985,14.7,0,-4.5,8985,8985,0.3,81,8668,-31.7,2,4,1.9,46,1248,0,9.9,0,0,0,0,0,0.0
977717886,8985,4,-18.9,8985,16.3,0,-4.5,8985,8985,1.9,81,8985,-31.7,2,4,1.9,46,1232,0,9.9,0,0,0,0,0,0.0
977777445,35,0,-14.1,35,-18.9,0,0.3,8104,35,-26.9,0,35,-22.1,0,2,8.3,44,1312,0,14.7,0,0,0,0,0,0.0
977777460,35,0,-14.1,35,-18.9,0,-1.3,8104,35,-26.9,0,35,-22.1,0,2,6.7,45,1280,0,14.7,0,0,0,0,0,0.0
977777475,35,0,-14.1,35,-18.9,0,-1.3,8104,35,-26.9,0,35,-22.1,0,2,6.7,44,1280,0,14.7,0,0,0,0,0,0.0
977782938,35,0,-17.3,35,-20.5,0,-2.9,8104,35,-28.5,0,35,-25.3,0,2,5.1,45,0,0,13.1,0,0,0,0,0,0.0
977782953,35,0,-17.3,35,-20.5,0,-2.9,8104,35,-28.5,0,35,-25.3,0,2,5.1,44,0,0,13.1,0,0,0,0,0,0.0
977782968,35,0,-17.3,35,-20.5,0,-2.9,8069,35,-28.5,0,35,-26.9,0,2,5.1,44,1408,0,13.1,0,0,0,0,0,0.0
977782983,35,0,-17.3,35,-20.5,0,-2.9,8104,35,-28.5,0,35,-26.9,0,2,5.1,45,1312,0,13.1,0,0,0,0,0,0.0
977782998,35,0,-17.3,35,-20.5,0,-2.9,8069,35,-28.5,0,35,-26.9,0,2,5.1,44,0,0,13.1,0,0,0,0,0,0.0
977783013,35,0,-17.3,35,-20.5,0,-2.9,8069,35,-28.5,0,35,-26.9,0,2,5.1,45,1232,0,13.1,0,0,0,0,0,0.0
977783028,35,0,-17.3,35,-20.5,0,-2.9,8069,35,-28.5,0,35,-26.9,0,2,5.1,45,0,0,11.5,0,0,0,0,0,0.0
977783044,35,0,-17.3,35,-20.5,0,-2.9,8069,35,-30.1,0,35,-26.9,0,2,5.1,44,1280,0,11.5,0,0,0,0,0,0.0
977783059,35,0,-17.3,35,-20.5,0,-2.9,8069,35,-30.1,0,35,-26.9,0,2,5.1,45,1192,0,11.5,0,0,0,0,0,0.0
977783074,35,0,-17.3,35,-20.5,0,-2.9,8069,35,-30.1,0,35,-26.9,0,2,5.1,44,1312,0,11.5,0,0,0,0,0,0.0
977783089,35,0,-18.9,35,-20.5,0,-4.5,8069,35,-30.1,0,35,-26.9,0,2,3.5,44,0,0,11.5,0,0,0,0,0,0.0
977783104,35,0,-18.9,35,-22.1,0,-4.5,8069,35,-30.1,0,35,-26.9,0,2,3.5,44,1200,0,11.5,0,0,0,0,0,0.0
977783119,35,0,-18.9,70,-22.1,0,-4.5,8069,35,-30.1,0,35,-26.9,0,2,3.5,44,1296,0,11.5,0,0,0,0,0,0.0
977783135,35,0,-18.9,70,-22.1,0,-4.5,8069,35,-30.1,0,35,-28.5,0,2,3.5,45,1320,0,11.5,0,0,0,0,0,0.0
977783150,35,0,-18.9,70,-22.1,0,-4.5,8069,35,-31.7,0,35,-28.5,0,2,3.5,44,1360,0,11.5,0,0,0,0,0,0.0
977783165,35,0,-18.9,105,-22.1,0,-4.5,8069,35,-31.7,0,35,-28.5,0,2,3.5,45,1320,0,11.5,0,0,0,0,0,0.0
977783180,35,0,-18.9,140,-22.1,0,-4.5,8069,35,-31.7,0,35,-28.5,0,2,3.5,44,1272,0,11.5,0,0,0,0,0,0.0
977783195,35,0,-18.9,211,-22.1,0,-4.5,8069,35,-31.7,0,35,-28.5,0,2,3.5,45,1264,0,11.5,0,0,0,0,0,0.0
977783211,35,0,-18.9,281,-22.1,0,-4.5,8069,35,-31.7,0,35,-28.5,0,4,3.5,44,1280,0,11.5,0,0,0,0,0,0.0
977783226,35,0,-18.9,387,-22.1,0,-4.5,8069,35,-31.7,0,35,-28.5,0,2,3.5,44,1208,0,11.5,0,0,0,0,0,0.0
977783241,35,0,-18.9,528,-22.1,0,-4.5,8069,35,-31.7,0,35,-28.5,0,2,3.5,45,1312,0,11.5,0,0,0,0,0,0.0
977783256,70,0,-18.9,739,-22.1,4,-4.5,8069,35,-31.7,0,35,-28.5,0,2,3.5,44,1216,0,11.5,0,0,0,0,0,0.0
977783271,211,0,-18.9,5320,-22.1,0,-4.5,8069,35,-31.7,0,35,-28.5,0,2,3.5,46,1200,0,11.5,0,0,0,0,0,0.0
977783286,2184,2,-18.9,8280,-22.1,6,-4.5,8069,70,-31.7,0,35,-30.1,0,2,3.5,44,1272,0,9.9,0,0,0,0,0,0.0
977783301,8350,4,-18.9,8491,-22.1,168,-4.5,8174,352,-33.3,0,105,-30.1,0,2,3.5,45,1264,0,9.9,0,0,0,0,0,0.0
977783316,8491,6,-18.9,8668,-22.1,390,-4.5,8280,845,-33.3,19,176,-30.1,0,2,3.5,45,1256,0,9.9,0,0,0,0,0,0.0
977783332,8456,4,-18.9,8703,-18.9,401,-4.5,8315,916,-33.3,12,176,-30.1,0,2,3.5,46,1224,0,9.9,0,0,0,0,0,0.0
977783347,8491,4,-18.9,8703,-17.3,394,-4.5,8315,916,-33.3,10,211,-30.1,0,2,3.5,45,1216,0,9.9,0,0,0,0,0,0.0
977788692,35,0,-20.5,176,-20.5,0,-4.5,8069,35,-31.7,0,35,-30.1,0,2,3.5,45,1288,0,9.9,0,0,0,0,0,0.0
977788707,35,0,-20.5,246,-20.5,0,-4.5,8069,35,-31.7,0,35,-30.1,0,2,3.5,44,1320,0,9.9,0,0,0,0,0,0.0
977788722,35,0,-20.5,352,-20.5,0,-4.5,8069,35,-31.7,0,35,-30.1,0,2,1.9,44,1272,0,9.9,0,0,0,0,0,0.0
977788738,35,0,-20.5,458,-22.1,0,-4.5,8069,35,-31.7,0,35,-30.1,0,2,1.9,45,1272,0,9.9,0,0,0,0,0,0.0
977788753,35,0,-20.5,634,-22.1,0,-6.1,8069,35,-31.7,0,35,-30.1,0,2,1.9,45,1344,0,9.9,0,0,0,0,0,0.0
977788768,35,0,-20.5,1797,-22.1,0,-6.1,8069,140,-31.7,0,35,-30.1,0,2,1.9,44,1312,0,9.9,0,0,0,0,0,0.0
977788783,35,0,-20.5,8245,-22.1,2,-6.1,8069,2290,-33.3,0,35,-30.1,0,2,1.9,45,0,0,9.9,0,0,0,0,0,0.0
977788798,176,0,-20.5,8350,-22.1,59,-6.1,8104,8245,-33.3,6,105,-30.1,0,2,1.9,44,1232,0,9.9,0,0,0,0,0,0.0
977788813,845,21,-20.5,8632,-22.1,320,-6.1,8245,8456,-33.3,38,176,-30.1,0,2,1.9,46,1216,0,9.9,0,0,0,0,0,0.0
977788828,1021,2,-20.5,8668,-20.5,371,-6.1,8315,8491,-33.3,42,176,-30.1,0,4,1.9,45,1232,0,9.9,0,0,0,0,0,0.0
977788843,1092,2,-20.5,8668,-17.3,371,-4.5,8315,8491,-33.3,34,176,-30.1,0,2,1.9,46,1208,0,9.9,0,0,0,0,0,0.0
977788874,1515,2,-20.5,8703,-12.5,371,-4.5,8315,8456,-31.7,8,176,-31.7,0,4,1.9,44,1344,0,9.9,0,0,0,0,0,0.0
977788919,8527,10,-20.5,8703,-6.1,369,-4.5,8315,739,-31.7,4,176,-31.7,0,2,1.9,45,1264,0,9.9,0,0,0,0,0,0.0
977788934,8562,17,-20.5,8703,-4.5,362,-4.5,8350,704,-31.7,2,211,-31.7,0,2,1.9,45,1264,0,9.9,0,0,0,0,0,0.0
977788949,8562,21,-20.5,8703,-2.9,356,-4.5,8350,704,-31.7,2,246,-31.7,0,4,1.9,46,1264,0,9.9,0,0,0,0,0,0.0
977788964,8562,23,-20.5,8703,-1.3,345,-4.5,8350,704,-31.7,2,281,-31.7,0,2,1.9,46,1240,0,9.9,0,0,0,0,0,0.0
977788979,8562,21,-20.5,8703,0.3,330,-4.5,8315,669,-31.7,0,317,-31.7,0,2,1.9,45,1256,0,9.9,0,0,0,0,0,0.0
977788995,8562,19,-20.5,8668,1.9,313,-4.5,8315,669,-31.7,0,387,-31.7,0,2,1.9,44,1264,0,9.9,0,0,0,0,0,0.0
977789010,8527,17,-18.9,8668,1.9,290,-4.5,8315,669,-31.7,0,352,-31.7,0,2,1.9,45,0,0,9.9,0,0,0,0,0,0.0
977789025,8527,14,-18.9,8632,3.5,264,-4.5,8280,669,-31.7,2,317,-31.7,0,4,1.9,44,1312,0,9.9,0,0,0,0,0,0.0
977789040,8491,12,-18.9,8597,3.5,234,-4.5,8280,669,-31.7,0,317,-31.7,0,4,0.3,45,1224,0,9.9,0,0,0,0,0,0.0
977789055,8491,12,-18.9,8562,5.1,200,-4.5,8245,634,-31.7,0,422,-31.7,0,4,0.3,45,1224,0,9.9,0,0,0,0,0,0.0
977789070,8456,14,-18.9,8562,5.1,168,-4.5,8245,528,-31.7,0,634,-31.7,0,2,0.3,46,1240,0,9.9,0,0,0,0,0,0.0
977789085,8456,14,-18.9,8527,5.1,136,-4.5,8209,458,-31.7,0,986,-31.7,2,2,0.3,44,1296,0,9.9,0,0,0,0,0,0.0
977794432,1691,2,-23.7,8738,-6.1,388,-6.1,8350,8527,-31.7,14,246,-33.3,0,2,0.3,46,1360,0,8.3,0,0,0,0,0,0.0
977794447,2360,2,-23.7,8738,-2.9,381,-6.1,8350,8491,-30.1,4,246,-33.3,0,2,0.3,45,1248,0,8.3,0,0,0,0,0,0.0
977794462,3805,2,-22.1,8703,-1.3,371,-6.1,8350,5038,-30.1,0,211,-33.3,0,4,0.3,45,1264,0,8.3,0,0,0,0,0,0.0
977794477,4651,4,-22.1,8703,0.3,358,-6.1,8350,1338,-30.1,0,176,-33.3,0,4,0.3,45,1216,0,8.3,0,0,0,0,0,0.0
977794492,7963,4,-22.1,8703,1.9,341,-4.5,8350,845,-30.1,21,211,-33.3,0,4,0.3,45,0,0,8.3,0,0,0,0,0,0.0
977794507,8386,4,-22.1,8668,1.9,320,-4.5,8315,775,-30.1,8,211,-33.3,0,2,0.3,45,1240,0,8.3,0,0,0,0,0,0.0
977794522,6906,4,-22.1,8668,3.5,294,-6.1,8315,880,-30.1,21,246,-33.3,0,4,0.3,45,1256,0,8.3,0,0,0,0,0,0.0
977794537,6976,4,-22.1,8632,5.1,268,-6.1,8280,2783,-30.1,0,317,-33.3,0,2,0.3,45,1256,0,8.3,0,0,0,0,0,0.0
977794553,7082,4,-22.1,8632,5.1,238,-4.5,8280,8386,-30.1,2,422,-33.3,0,2,0.3,45,1176,0,8.3,0,0,0,0,0,0.0
977794568,7293,4,-22.1,8597,5.1,209,-6.1,8245,8386,-30.1,4,563,-33.3,0,4,0.3,45,1256,0,8.3,0,0,0,0,0,0.0
977794613,8350,4,-22.1,8527,5.1,134,-6.1,8209,8350,-30.1,8,1338,-33.3,2,2,0.3,45,1176,0,8.3,0,0,0,0,0,0.0
977794643,8350,4,-22.1,8491,5.1,104,-6.1,8174,7751,-30.1,0,2325,-33.3,2,2,0.3,45,1264,0,8.3,0,0,0,0,0,0.0
977794658,8350,6,-22.1,8456,5.1,98,-6.1,8174,1233,-30.1,0,2959,-33.3,2,2,0.3,46,1216,0,8.3,0,0,0,0,0,0.0
977794674,8386,12,-20.5,8456,3.5,93,-6.1,8174,422,-30.1,0,3805,-33.3,2,2,0.3,44,1184,0,8.3,0,0,0,0,0,0.0
977794689,8421,27,-20.5,8491,3.5,91,-6.1,8174,317,-30.1,0,4721,-33.3,2,2,0.3,45,1248,0,8.3,0,0,0,0,0,0.0
977794704,8456,46,-20.5,8491,1.9,89,-6.1,8209,246,-30.1,0,5743,-33.3,2,2,0.3,44,1216,0,8.3,0,0,0,0,0,0.0
977794720,8491,70,-20.5,8491,1.9,87,-6.1,8209,211,-30.1,0,6765,-33.3,2,2,-1.3,45,0,0,8.3,0,0,0,0,0,0.0
977794736,8527,96,-20.5,8491,1.9,85,-6.1,8209,246,-30.1,0,7681,-33.3,2,2,-1.3,44,1248,0,8.3,0,0,0,0,0,0.0
977794751,8527,115,-18.9,8527,0.3,81,-6.1,8245,317,-30.1,0,8245,-31.7,2,2,0.3,45,1240,0,8.3,0,0,0,0,0,0.0
977794766,8562,134,-18.9,8527,0.3,74,-4.5,8245,422,-31.7,0,8280,-31.7,2,4,0.3,45,1224,0,8.3,0,0,0,0,0,0.0
977794781,8562,149,-17.3,8527,0.3,66,-4.5,8245,634,-31.7,0,8315,-31.7,2,2,-1.3,45,1216,0,8.3,0,0,0,0,0,0.0
977800158,8386,4,-22.1,8703,14.7,281,-4.5,8350,8562,-15.7,74,739,-33.3,8,2,0.3,46,1224,0,8.3,0,0,0,0,0,0.0
977800173,8491,4,-22.1,8668,14.7,281,-4.5,8350,8527,-15.7,51,1021,-33.3,2,4,0.3,46,1200,0,8.3,0,0,0,0,0,0.0
977800188,8491,6,-22.1,8668,14.7,277,-4.5,8315,8491,-15.7,34,1479,-33.3,2,4,0.3,45,1240,0,8.3,0,0,0,0,0,0.0
977800203,8491,6,-22.1,8668,14.7,268,-4.5,8315,8491,-15.7,21,2078,-31.7,2,2,0.3,46,0,0,8.3,0,0,0,0,0,0.0
977800218,8491,8,-22.1,8632,14.7,256,-4.5,8315,8456,-15.7,14,2959,-31.7,2,4,0.3,45,1184,0,8.3,0,0,0,0,0,0.0
